scenario_id,U_max,U_mean,U_min,U_std,U_at_0,U_trend,U_persistence_high,U_max_gradient,U_integral,U_x_mean,U_y_mean,U_x_max,U_y_max,U_x_std,U_y_std,DU_dominant,DU_spread,Wind_veering,U_vector_magnitude,Onshore_wind_mean,Onshore_wind_max,S_max,S_mean,Hs_mean,Hs_max,Tp_mean,Tp_max,Tp_p90,Tp_std,sinDp_mean,cosDp_mean,Dp_concentration,Tp_max_x_sinDp_mean,Tp_max_x_cosDp_mean,NMmax,NMmean,NMrange,NMslope,Tmax,T_integral,Tslopemax,T_skewness,Tstd
51,17.08,15.857027027027025,14.54,0.7384236858403719,15.99,2.539999999999999,48.648648648648646,0.1199999999999992,5708.999999999999,4.986063381265437,-15.027823678968678,6.70615377343332,-13.866281148942646,0.8586727668549358,0.7462869334039844,288.35526553542815,0.0546186666279619,2.160000000000025,15.833392326604171,15.027823678968678,16.337798983025287,0.84,0.822972972972973,2.981081081081081,3.11,18.99621621621621,19.82,19.78,0.7184493487811522,-0.9919256854729996,-0.0285853368548806,0.9923374864350268,-19.65996708607485,-0.5665613764637343,1.56,1.5600000000000005,0.0,0.0,2.07,50.14499999999999,0.18,-0.5022361682656236,0.6017719148860752
52,15.57,14.51945945945946,14.18,0.4240343302391087,14.27,0.8000000000000007,0.0,0.1500000000000003,5220.500000000001,-7.114100930927459,-12.35065286824363,-2.1321410887843752,-11.016349047004455,2.564384407109863,1.1266687150189472,240.05762247056848,0.192456685311878,-35.41,14.2530368107038,12.35065286824363,14.61529590454868,0.84,0.822972972972973,2.981081081081081,3.11,12.106216216216216,12.62,12.544,0.4587724593594999,-0.9835619844114812,0.1203746770349659,0.9909007215915848,-12.412552243272891,1.5191284241812697,1.63,1.6300000000000003,0.0,0.0,2.18,50.11000000000001,0.19,-0.4803211044305227,0.6945759804004931
53,7.95,6.776216216216215,6.14,0.5550960537836884,6.56,-1.5300000000000002,0.0,0.1400000000000005,2435.35,-6.440452789991645,-2.0020273648621414,-5.93067385507913,-0.9888123967845114,0.3792142186532036,0.7706417484415631,197.2679593830802,0.0969492862420617,-12.759999999999993,6.744445545022067,2.0020273648621427,3.0344349165606133,0.84,0.822972972972973,1.9875675675675677,2.07,12.681891891891892,13.18,13.088,0.2794476969661119,-0.9017478877645272,-0.4299905668576714,0.9990200902256008,-11.885037160736466,-5.667275671184109,0.56,0.5599999999999998,0.0,0.0,2.08,51.325,0.18,-0.5358749006893421,0.5900124424533921
54,22.27,21.30837837837838,20.93,0.3815722347646854,21.05,0.8099999999999987,100.0,0.1600000000000001,7665.449999999999,3.560688985018347,-20.94822897851054,8.773027475216534,-19.584830581832865,1.5594363740897406,0.5039258849401762,279.6466897393513,0.0749016140978634,-13.149999999999975,21.248689450978844,20.94822897851054,21.872086358218315,0.84,0.822972972972973,4.84054054054054,4.91,12.84054054054054,13.14,13.102,0.2041454958885933,-0.9591494317777164,-0.2568465359072788,0.9929439941341534,-12.603223533559197,-3.374963481821644,0.53,0.5300000000000001,0.0,0.0,2.18,54.12,0.2,-0.5967776914096955,0.6196945452701239
55,13.4,12.400540540540542,11.83,0.5100235603776049,12.29,-1.5700000000000005,0.0,0.1300000000000007,4462.05,7.657663957777216,-9.44043847654942,10.28702890144156,-5.988160191475368,1.5337215776151247,1.979780778857232,309.04742791759134,0.1996980568892384,28.549999999999955,12.15572687747446,9.440438476549415,11.699672889620745,0.84,0.822972972972973,7.258918918918918,7.37,6.609999999999999,7.62,7.106,0.3785748524650295,-0.9799249281635676,-0.1913477789095016,0.99843218965034,-7.467027952606384,-1.4580700752904023,1.53,1.5300000000000002,0.0,0.0,2.03,50.24,0.18,-0.5796374204105839,0.5830305450903925
56,22.76,21.184594594594596,18.24,1.336725718484263,21.6,4.490000000000002,100.0,0.3000000000000007,7633.450000000001,-16.72582500357694,-11.52530747323996,-8.246730555006593,-3.927487259336346,4.45067206245789,4.263738684914948,214.56966173270132,0.2900068706334934,-53.170000000000016,20.312211460178343,11.52530747323996,16.269266583135227,0.84,0.822972972972973,7.258918918918918,7.37,13.56054054054054,14.0,13.95,0.3363552332743749,-0.9662188609524188,-0.2535096653419321,0.9989224382713446,-13.527064053333865,-3.54913531478705,1.35,1.3500000000000003,0.0,0.0,1.86,46.20000000000001,0.18,-0.758439880999433,0.548282130271867
57,19.36,17.8854054054054,16.92,0.8193952766706925,17.62,-2.18,100.0,0.1400000000000005,6434.9,-9.82732291444984,-14.80403683151874,-7.173093310267754,-12.152334245532185,1.5218341240888846,1.5834689324579203,236.42270968887436,0.1142993793485719,-7.989999999999981,17.768955573523005,14.804036831518744,16.951177357204404,0.24,0.2118918918918919,3.777567567567568,3.9,24.34351351351352,25.97,25.54,0.9050555193249904,-0.9184237800382272,-0.3938801383407361,0.9993216714947312,-23.85146556759276,-10.229067192708916,0.82,0.82,0.0,0.0,2.25,56.11,0.19,-0.5516180207887539,0.6273731570279688
58,12.85,12.562162162162162,12.1,0.1726601901742284,12.8,0.5899999999999999,0.0,0.0899999999999998,4524.049999999999,-8.818959886204924,-8.395126796240973,-2.809290608937587,-6.35915614718192,2.436684483047691,1.9099976597759336,223.58958871980644,0.2499273060518303,42.98999999999998,12.175886308579544,8.395126796240973,12.375135808326917,0.84,0.822972972972973,4.84054054054054,4.91,10.146756756756757,10.41,10.41,0.239448172511738,-0.9680491240292156,-0.2489095377369569,0.9995374252673868,-10.077391381144134,-2.591148287841721,1.38,1.3800000000000003,0.0,0.0,2.37,57.505,0.2099999999999999,-0.541215429805425,0.6971152077354928
59,12.28,12.011621621621622,11.7,0.1653581455183332,12.1,0.2400000000000002,0.0,0.120000000000001,4323.900000000001,-9.9489186830436,-6.689111362572627,-8.62782328458893,-5.650479937366615,0.517496506290765,0.5598221865574382,213.91473847530295,0.0620177344822768,-5.819999999999993,11.988544272876178,6.689111362572628,8.224783606266193,0.84,0.822972972972973,1.4545945945945946,1.5,15.531891891891894,15.94,15.87,0.2615529282164184,-0.9859620551967808,-0.160179659600912,0.9988887313598666,-15.716235159836684,-2.553263774038538,1.97,1.97,0.0,0.0,2.07,50.225,0.19,-0.5690999069095403,0.6123305657034177
60,15.57,15.307027027027033,14.47,0.2434755647306134,15.41,-0.8399999999999999,0.0,0.1900000000000012,5514.700000000001,-8.646351185752911,-12.622094101666208,-7.109977069828763,-12.225416289006334,0.4700593946467848,0.2583652135512694,235.588187023421,0.031231279505249,6.060000000000002,15.299563664977104,12.622094101666208,13.164085403330445,0.84,0.822972972972973,2.182702702702703,2.24,14.656756756756758,15.2,15.036,0.2361407511342296,-0.9547378438441654,0.207721053207197,0.977073378213588,-14.512015226431313,3.1573600087493943,0.37,0.3699999999999999,0.0,0.0,1.91,45.370000000000005,0.17,-0.5412155501345854,0.5833322828610668
61,12.74,11.454324324324324,9.63,1.0800989457691226,11.76,2.979999999999998,0.0,0.1900000000000012,4126.799999999999,-3.045654286867902,-10.894796447890672,-0.7019290598549338,-9.553431301761668,1.979806446647648,0.6898740589295356,254.38159700092248,0.1578558897255663,-21.33000000000004,11.312497499495327,10.894796447890672,11.577757396499372,0.84,0.822972972972973,2.182702702702703,2.24,11.122162162162162,11.52,11.45,0.2100467790257895,-0.996924894606508,0.0753319469445326,0.9997670467247114,-11.484574785866974,0.8678240288010158,1.76,1.7599999999999998,0.0,0.0,1.99,47.94500000000001,0.19,-0.5616602318737896,0.5940037605053705
62,15.12,13.339729729729733,12.61,0.8051707439754509,12.88,-2.3999999999999986,0.0,0.209999999999999,4796.500000000002,-3.35199115078571,-12.045019160907856,1.9920390911941357,-10.683148610378694,4.649001088476624,0.8155653296635931,254.4487228120404,0.359998676650328,53.13,12.502732951702324,12.045019160907856,12.866767191040664,0.84,0.822972972972973,1.4545945945945946,1.5,21.33648648648649,21.69,21.67,0.3805487944436561,-0.8971360282901713,-0.4414514269856271,0.9998661988705836,-19.458880453613816,-9.575081451318251,1.56,1.5600000000000005,0.0,0.0,2.0,47.440000000000005,0.19,-0.5261638235646476,0.6107752919593906
63,12.32,11.623243243243245,10.39,0.5512445577548556,11.65,-1.59,0.0,0.1500000000000003,4188.75,-1.3125879967680305,-11.51745899170285,1.2374194933856917,-10.316050261480363,0.8613170890430445,0.5357593222335337,263.4983337217405,0.0733560654917629,20.67999999999995,11.592012287554578,11.51745899170285,12.27404829386026,0.84,0.822972972972973,3.022162162162162,3.12,10.001621621621624,10.86,10.428,0.3200634524380431,-0.9264190038749872,-0.3732865075322484,0.9987967698417668,-10.060910382082362,-4.053891471800218,1.18,1.18,0.0,0.0,2.01,48.915,0.19,-0.576416222667774,0.5903787891534128
64,16.1,14.57027027027027,13.85,0.6358968405479348,14.27,2.2500000000000018,2.702702702702702,0.1699999999999999,5241.25,-5.886964580366326,-13.204698789696844,-3.66911872949748,-11.061101814155004,1.7396717439442275,0.8063874172837328,245.97156562231208,0.1246369891016758,14.909999999999997,14.457538590545385,13.204698789696849,14.918167912521568,0.84,0.822972972972973,4.532972972972973,4.68,20.401081081081085,22.07,21.59,0.7286187739484774,-0.9365874893959332,-0.3321891790031378,0.9937533778255832,-20.670485890968248,-7.331415180599252,0.8,0.8000000000000002,0.0,0.0,2.46,61.82,0.22,-0.600288011143266,0.6859768271965854
65,15.43,14.78216216216216,14.23,0.3758028172954762,14.53,-0.2699999999999996,0.0,0.1400000000000005,5316.450000000001,13.528971798446962,5.548710486606612,15.256108022072125,8.371776976396594,1.0608318854173695,1.9253352096391831,22.30027109002651,0.1473157449780282,24.91,14.622628559440036,-5.548710486606616,-2.3099930776663857,0.84,0.822972972972973,4.532972972972973,4.68,19.136486486486486,19.53,19.504,0.2662575081161015,-0.9443538904787406,-0.3152324592869968,0.9955781103712864,-18.443231481049807,-6.156489929875049,1.31,1.3100000000000005,0.0,0.0,1.9,45.615,0.19,-0.5816082337665126,0.5750650231599406
66,18.48,18.25918918918919,17.94,0.1489672261865707,17.95,0.1700000000000017,100.0,0.0999999999999978,6573.949999999999,-16.891615918293983,-4.5790988893860245,-15.141675278866074,5.24989432671068,1.1862648156152975,5.071303767117017,195.1676124248632,0.2911851472840256,-49.96000000000001,17.50128095226001,4.579098889386026,10.29864875308924,0.84,0.822972972972973,3.022162162162162,3.12,14.96891891891892,15.24,15.174,0.1246353336691938,-0.943619138025158,-0.3275165387590515,0.9988414092377488,-14.38075566350341,-4.991352050687945,0.36,0.3599999999999999,0.0,0.0,2.27,54.975,0.21,-0.5648307526301765,0.6743525423332749
67,22.17,21.96108108108108,21.43,0.1754497507763401,22.03,-0.6700000000000017,100.0,0.1000000000000014,7907.95,15.478989761980738,-15.21739198715441,18.62429182693069,-11.195028090421332,2.20550737500728,2.5074806363036317,315.4882688036063,0.1527372524276282,6.0,21.706407877449823,15.217391987154407,18.164491819751312,0.84,0.822972972972973,3.4654054054054053,3.54,16.554054054054053,16.95,16.89,0.2385707381012164,-0.9660879175800992,-0.2288300969591434,0.992818753735335,-16.375190202982683,-3.878670143457481,1.64,1.64,0.0,0.0,1.96,48.26500000000001,0.1999999999999999,-0.6272608615776994,0.5737066949271523
68,22.68,21.77675675675676,20.55,0.7724060480051196,21.98,-1.9899999999999984,100.0,0.1899999999999977,7841.95,-20.66396596480676,2.3155681078659747,-17.83938983567343,10.556374278747532,1.6979894280673342,6.291202809579374,173.6062079065396,0.3040143234217672,-49.80000000000001,20.79330048493644,-2.3155681078659707,8.191347857463594,0.29,0.2756756756756757,0.5597297297297298,0.67,10.567567567567568,11.91,11.704,0.7397275079211023,-0.9503425191524542,-0.291220560275589,0.9939619300739142,-11.31857940310573,-3.4684368728822657,0.85,0.8500000000000002,0.0,0.0,2.33,58.135000000000005,0.2,-0.569794301519295,0.6510938147364176
69,8.08,7.23972972972973,5.89,0.6976853100208187,7.33,2.1800000000000006,0.0,0.1299999999999999,2608.9,6.973060188742855,-1.5614544314987904,8.076568070986832,0.2239196895134968,0.9312488613471368,0.9856564168681078,347.37816172119807,0.1616566806562273,30.019999999999985,7.145747570232085,1.5614544314987888,2.804139040660002,0.84,0.822972972972973,5.197837837837838,5.32,11.397027027027027,11.86,11.794,0.2771560675071471,-0.9987129642878492,-0.0298620388672399,0.9991593098209768,-11.84473575645389,-0.3541637809654657,1.34,1.3400000000000003,0.0,0.0,2.14,52.135000000000005,0.21,-0.5838055472149316,0.6299944925379871
70,10.94,9.7772972972973,8.92,0.7075715937366095,9.66,-2.02,0.0,0.1100000000000012,3518.2999999999997,-8.796508501564238,-4.219749754197349,-7.778200738819883,-2.448207709375253,0.7096009610147439,0.6386052536477068,205.6273763471156,0.0656155723100568,-12.5,9.756272331487088,4.21974975419735,5.208366910835386,0.84,0.822972972972973,5.197837837837838,5.32,12.838648648648649,13.67,13.342,0.3682916159649385,-0.9725289270185212,-0.1894682451160882,0.9908131659375374,-13.294470432343184,-2.5900309107369264,1.21,1.2100000000000002,0.0,0.0,2.05,51.395,0.19,-0.5996501628613395,0.5744349019145848
71,17.65,16.41918918918919,14.86,0.6929622211081395,16.53,-2.789999999999999,75.67567567567568,0.1799999999999997,5912.55,-0.9216575877601456,-15.960484153469384,2.654745102853852,-12.506251174530746,3.5783900940380997,1.2956031348129189,266.69505578295724,0.2309556550669313,-35.389999999999986,15.987073125566893,15.960484153469388,17.63040629307877,0.84,0.822972972972973,3.4654054054054053,3.54,9.63,10.59,10.33,0.5374262991583377,-0.9986714279223466,-0.0141741430991691,0.99877200966039,-10.57593042169765,-0.1501041754202018,1.19,1.1899999999999995,0.0,0.0,1.85,46.42000000000001,0.16,-0.5404770132299891,0.5023611161458853
72,20.95,20.293513513513517,19.52,0.5204946515093289,20.33,0.8999999999999986,100.0,0.1499999999999985,7304.8,-9.704437212822636,-17.641142037619925,-6.086564924494575,-16.023540037749303,2.4437990168472794,0.8599172992585925,241.18469538941096,0.125550477561299,-8.140000000000015,20.134199611832045,17.641142037619925,18.60501105486587,0.4,0.3818918918918919,1.9875675675675677,2.07,25.717297297297296,26.12,26.082,0.2417129037319548,-0.9842386576255772,-0.1481277325304121,0.9953228422523012,-25.70831373718008,-3.869096373694365,1.84,1.8400000000000003,0.0,0.0,1.96,48.745,0.1799999999999999,-0.5719847561465814,0.5504897878926925
73,12.99,11.71054054054054,10.38,0.8734552261794809,11.79,-2.6,0.0,0.1500000000000003,4216.000000000001,-5.976894208611848,-9.998983356637996,-3.821441761488325,-9.340814276026263,1.3967531298193154,0.4958144117129779,239.13112032861136,0.1025207157058072,10.829999999999984,11.649160164890064,9.998983356637996,10.966604767989017,0.4,0.3818918918918919,2.981081081081081,3.11,10.920810810810812,11.64,11.406,0.2785617344200857,-0.9263590153069768,-0.3749618275713265,0.999368499291498,-10.78281893817321,-4.3645556729302415,0.59,0.59,0.0,0.0,2.31,58.72,0.21,-0.6321699282808622,0.6317001998097967
74,15.34,14.865675675675677,14.1,0.3158561128155064,15.24,-0.3399999999999998,0.0,0.1300000000000007,5357.599999999999,5.199997091119842,-13.906278852461645,6.130109972661791,-13.022931229746524,0.6824394531112832,0.4447398128556401,290.5023585612787,0.0505401672863722,-2.4499999999999886,14.846702033450958,13.90627885246164,14.538767409547043,0.4,0.3818918918918919,2.981081081081081,3.11,13.723513513513511,14.2,14.09,0.2703672798871955,-0.975274553079298,-0.2181792398154091,0.9993811257825788,-13.848898653726032,-3.098145205378809,0.49,0.4899999999999997,0.0,0.0,2.04,50.575,0.18,-0.5759084977501293,0.5842176815953776
75,14.37,13.757567567567568,12.86,0.5695821389423928,14.14,0.8300000000000001,0.0,0.1699999999999999,4954.95,4.270646140433051,-12.994157371817437,7.83533296302219,-10.5234004655614,1.2254454957365326,1.003408324569352,288.19357165826943,0.1077347168097968,-14.04000000000002,13.677958336694594,12.994157371817437,13.97295575611461,0.4,0.3818918918918919,1.9875675675675677,2.07,11.462432432432433,12.04,11.99,0.4794839873064298,-0.8720996384530305,-0.4881272963370373,0.9994128460347168,-10.500079646974486,-5.877052647897928,0.62,0.6200000000000001,0.0,0.0,1.84,45.31499999999999,0.16,-0.5481395155854872,0.5283502446370542
76,17.99,17.08972972972973,16.23,0.6526763466224795,16.7,-0.7899999999999991,100.0,0.1900000000000012,6148.849999999999,-11.128962418639068,12.82696397915962,-8.678010079793118,15.0481589767788,1.4199388145521452,1.443541815618013,130.9456426337403,0.1125150335643077,-11.300000000000011,16.981896520652192,-12.826963979159617,-10.57564857011319,0.68,0.6716216216216216,4.84054054054054,4.91,14.120540540540542,14.76,14.638,0.4515256177578408,-0.8961858937695727,-0.412533346057478,0.9865763618701529,-13.227703792038891,-6.088992187808376,0.89,0.89,0.0,0.0,1.84,44.33999999999999,0.17,-0.560136631871935,0.5502390741435854
77,16.04,15.513783783783785,15.18,0.2954918149627961,15.41,0.7300000000000004,13.513513513513514,0.1100000000000012,5583.949999999999,-1.3371779642745825,-14.950479626720396,4.884305567550945,-12.619836341570569,3.8713154636233766,0.6876287564449768,264.8890379948725,0.2569110283954441,-56.52000000000001,15.01015942543993,14.950479626720398,15.4964017100524,0.68,0.6716216216216216,7.258918918918918,7.37,11.30945945945946,11.75,11.682,0.2741172164539554,-0.889661172936907,-0.4466771310670616,0.9954985997226588,-10.453518782008658,-5.248456290037974,1.79,1.79,0.0,0.0,2.02,48.41,0.19,-0.5344331573961383,0.6081836589704744
78,29.47,28.99486486486487,27.51,0.5736776645639745,29.34,-1.5599999999999987,100.0,0.1799999999999997,10445.2,6.034852734219622,-27.95916567162373,12.514977738091932,-25.576383223705708,4.5393676001460594,1.5136194397264515,282.1801609214622,0.1649571585339437,6.310000000000002,28.603048658788467,27.95916567162373,29.4637503810359,0.68,0.6716216216216216,7.258918918918918,7.37,14.871891891891892,15.37,15.34,0.3368602070940522,-0.97436342767051,-0.2160875056911979,0.9980370230095018,-14.97596588329574,-3.321264962473712,0.91,0.9099999999999998,0.0,0.0,2.18,53.455,0.19,-0.5708107888846231,0.6315980867372836
79,22.35,20.919729729729728,18.43,1.408492555289282,21.46,-3.629999999999999,100.0,0.2600000000000015,7537.849999999999,12.517473316447797,-16.400339820597885,16.520007286590808,-14.005386632604097,2.833305772981328,2.4357826629161057,307.3524938723837,0.1665790039293647,18.25,20.631487693791527,16.400339820597882,20.99808147221223,0.61,0.5751351351351351,8.502972972972973,8.56,10.956486486486488,11.48,11.148,0.1547136188945208,-0.9380696187315316,-0.3297426280667667,0.9943363668052674,-10.769039223037984,-3.7854453702064816,0.74,0.7399999999999998,0.0,0.0,2.2,52.93,0.2,-0.5439591436049064,0.666277887612082
80,20.78,19.489459459459457,18.16,0.91059513045025,19.5,-2.620000000000001,100.0,0.1400000000000005,7016.4,-18.72557997220436,-0.2951404884398267,-16.502479553661683,7.579826421559937,1.0252556481489925,5.374254475377467,180.9029842759133,0.2823440528978687,-50.66999999999999,18.727905734580613,0.2951404884398296,9.109352430277031,0.68,0.6716216216216216,4.84054054054054,4.91,10.887297297297298,11.45,11.248,0.2554873313477243,-0.8040381915780485,-0.5878067722394178,0.9959890636983024,-9.206237293568654,-6.730387542141333,1.0,1.0,0.0,0.0,1.97,47.48,0.1999999999999999,-0.5878175274860981,0.5885256615868488
81,9.6,8.452702702702704,7.69,0.6446522156805827,8.07,1.33,0.0,0.1500000000000003,3038.15,1.8333422691533627,-8.023997733030281,3.830189115247491,-7.046285443533245,1.804282210806276,0.92878504923797,282.8701538363365,0.2306766739799515,-37.870000000000005,8.230776603428104,8.02399773303028,9.442286119808506,0.14,0.1308108108108108,1.4545945945945946,1.5,11.608108108108109,12.07,11.778,0.1389699138709009,-0.9971518893670528,-0.0598042972594896,0.9989436642969336,-12.035623304660328,-0.7218378679220404,1.61,1.61,0.0,0.0,2.0,51.1,0.19,-0.7036958170994713,0.5529761432896358
82,13.36,12.1327027027027,10.1,1.1014355464418553,12.5,-3.130000000000001,0.0,0.1799999999999997,4372.45,-10.456235869793714,-5.880730014344112,-8.885152691283258,-2.755118661158096,0.6965631990699716,2.0036418787967443,209.35399604525145,0.150267219067097,-31.97999999999999,11.996493407090608,5.880730014344114,9.80239570985491,0.14,0.1308108108108108,2.182702702702703,2.24,9.934324324324322,10.34,10.232,0.1713624346317529,-0.989798054502712,-0.0637716438474779,0.9918502967970334,-10.234511883558042,-0.6593987973829221,0.56,0.5599999999999998,0.0,0.0,1.84,46.4,0.18,-0.6160753571651981,0.5087577790274702
83,20.44,18.652702702702705,16.21,1.6242647378556685,19.16,-3.7799999999999976,100.0,0.2800000000000011,6720.500000000001,-5.68085259238392,-17.67943432867938,-4.12016495263539,-13.83310952222804,1.182167481511513,2.0807570115774463,252.1864652168514,0.0944328270333426,-13.819999999999991,18.56971955519205,17.679434328679385,19.71220108353556,0.14,0.1308108108108108,2.182702702702703,2.24,22.11405405405405,22.93,22.904,0.7774993159272544,-0.9268834107368662,-0.3749783282898374,0.9998607922037184,-21.253436608196346,-8.598253067685972,0.6,0.6000000000000002,0.0,0.0,2.14,52.02,0.21,-0.6114300242149528,0.6397212230677072
84,15.54,14.236486486486486,13.01,0.9120402320909536,14.31,2.380000000000001,0.0,0.1699999999999999,5124.799999999999,-13.38813740587018,-4.817378755983694,-12.224274186277546,-3.814989836673366,0.7532308668571237,0.7018880601742357,199.78996997565704,0.033563262256525,0.0999999999999943,14.228470096151003,4.817378755983696,6.133890140770993,0.14,0.1308108108108108,1.4545945945945946,1.5,10.220540540540542,10.85,10.538,0.2164448115907901,-0.9622650697335114,-0.2684020619918956,0.9989963620107638,-10.440576006608598,-2.912162372612068,1.27,1.2700000000000005,0.0,0.0,1.82,44.4,0.18,-0.5949700254754807,0.535771529864451
85,17.76,16.334324324324324,15.02,0.7938770431739399,16.2,-2.740000000000002,67.56756756756756,0.1300000000000025,5879.8,-0.5895927306050882,-16.276896531888543,0.9814158202431736,-15.009129356183031,1.2683665790792864,0.7393631145648462,267.92550059587376,0.0757146982345781,7.2099999999999795,16.287571344365237,16.276896531888543,17.522027585530385,0.24,0.2118918918918919,3.022162162162162,3.12,14.879729729729728,15.92,15.726,0.5509965737200899,-0.9979314498247208,-0.035136630263565,0.998549829170056,-15.887068681209556,-0.5593751537959559,1.97,1.97,0.0,0.0,2.18,56.65,0.1899999999999999,-0.613762133195583,0.5698751032541997
86,12.63,11.347567567567568,10.09,0.7755848896866799,11.4,-2.460000000000001,0.0,0.1799999999999997,4084.6,-1.67619255084423,-11.035278606511618,0.7820439557704862,-7.918075638420436,1.7924336502525016,1.2526004311932049,261.3631340094637,0.1816661482434491,-42.420000000000016,11.16185447812498,11.03527860651162,12.608744876579614,0.24,0.2118918918918919,4.532972972972973,4.68,6.867567567567567,8.07,7.98,0.7373231548132836,-0.9749329955294956,0.1072464705053973,0.980814024781447,-7.8677092739230305,0.8654790169785569,1.51,1.5099999999999998,0.0,0.0,1.92,46.11,0.17,-0.5342969504270397,0.5751237044180074
87,20.78,19.74324324324324,19.06,0.4147552456638706,19.82,1.7200000000000024,100.0,0.1300000000000025,7105.8,-11.350008367769757,-15.974419671041288,-8.820275880970003,-11.412061670187594,1.832905241318152,1.6134931908842258,234.60576948329475,0.1223423592910117,13.109999999999983,19.596039747229398,15.974419671041288,17.69285232887204,0.24,0.2118918918918919,4.532972972972973,4.68,17.197297297297297,17.89,17.79,0.3862547027520841,-0.9557983295959286,-0.2897145423275768,0.998741689774911,-17.099232116471164,-5.18299316224035,0.39,0.39,0.0,0.0,2.15,55.175,0.1799999999999999,-0.5690901811319747,0.5646053975393843
88,12.26,10.954864864864865,9.74,0.8311100412444877,10.85,-2.43,0.0,0.1300000000000007,3942.85,-9.02945610574217,-5.236404161202616,-6.133162371497329,-1.4478758715902946,1.3475821701281203,3.15163835137794,210.1105024973608,0.3109163538421871,-51.41,10.43795986316218,5.236404161202617,10.604609531093498,0.24,0.2118918918918919,4.532972972972973,4.68,15.41054054054054,16.17,16.064,0.5062685215614655,-0.9957130230455056,-0.0858498024391564,0.9994071306736116,-16.100679582645824,-1.388191305441159,1.7,1.7000000000000004,0.0,0.0,1.89,46.875,0.18,-0.6011437017311938,0.5421853353890014
89,1.95,1.6143243243243244,1.34,0.1889736223626667,1.88,-0.27,0.0,0.1300000000000001,580.0500000000001,-0.940334154432433,1.1843833563173742,-0.1128505294952242,1.6349046995979646,0.475328575108611,0.3589213605032519,128.44761002011154,0.3613799371136862,-65.39000000000001,1.5122804821572509,-1.184383356317374,-0.6094701476519516,0.06,0.0454054054054054,3.4654054054054053,3.54,9.277027027027026,9.99,9.882,0.3741936546247566,-0.97597080782642,-0.2126799655598996,0.9988752602201714,-9.749948370185937,-2.1246728559433974,0.68,0.68,0.0,0.0,1.95,47.76500000000001,0.17,-0.5676727143554742,0.5670337257739472
90,13.53,13.000270270270272,12.11,0.3368172693018085,13.24,-0.6699999999999999,0.0,0.1699999999999999,4685.65,-3.491291103218092,-12.47016122802042,-2.2086673204079856,-11.017877332925966,1.0855325335910275,0.4980536831053916,254.3592619791363,0.0883130685108915,-12.750000000000028,12.949673147235554,12.47016122802042,12.98110004481012,0.2,0.1762162162162162,3.4486486486486485,3.59,10.386216216216216,10.52,10.46,0.0838709224280157,-0.995341835998918,-0.0591143986710495,0.9970957239001362,-10.470996114708615,-0.6218834740194418,1.48,1.4799999999999995,0.0,0.0,2.34,55.11500000000001,0.23,-0.5586670511017675,0.7285064822413322
91,16.23,15.864864864864868,15.2,0.3186171270198561,16.13,-0.8000000000000007,51.35135135135136,0.1000000000000014,5714.000000000001,2.8944220300547907,-15.397638072669194,6.287939399486063,-13.88831857114926,2.3887022394152657,0.7903281346936162,280.64612755385554,0.1583025575164125,29.129999999999995,15.667320674096716,15.39763807266919,16.097398562663464,0.06,0.0454054054054054,5.197837837837838,5.32,15.29162162162162,16.04,15.962,0.5578070649379295,-0.8934993567321101,-0.4132904774097268,0.9844542240237758,-14.331729681983044,-6.629179257652018,0.91,0.9099999999999998,0.0,0.0,2.25,56.535,0.21,-0.578396176606727,0.6258293547766988
92,11.87,11.198378378378376,10.9,0.2787570240396183,10.95,-0.9699999999999988,0.0,0.1300000000000007,4029.55,3.019827317082777,-10.5677477911067,5.809058511141696,-9.505515586314628,2.0564051203101648,0.675226897795078,285.94775581760393,0.1934668025674278,31.25,10.99075294970458,10.5677477911067,11.842868070581904,0.06,0.0454054054054054,5.197837837837838,5.32,11.692162162162164,12.04,11.922,0.2524596316152841,-0.9810060814074206,-0.0644424718055555,0.9831204218867354,-11.811313220145344,-0.7758873605388892,1.94,1.94,0.0,0.0,2.05,50.41499999999999,0.18,-0.5868759493458192,0.5957105007723635
93,14.48,13.372432432432436,12.13,0.8248584003147201,13.29,2.299999999999999,0.0,0.1500000000000003,4814.999999999999,-0.0959545549404773,-13.318289689341352,2.1901619321718595,-11.952997808604737,1.200134778128537,0.8221736611184615,269.58720706427744,0.0897897343031888,18.53000000000003,13.318635347731012,13.318289689341352,14.448499360303751,0.06,0.0454054054054054,3.4654054054054053,3.54,11.28918918918919,11.7,11.674,0.4365242222831202,-0.968536952177453,-0.2370673788362772,0.9971282614796818,-11.3318823404762,-2.773688332384443,1.37,1.3699999999999997,0.0,0.0,1.84,43.125,0.18,-0.536140039824556,0.574588238250164
94,9.3,8.212972972972974,6.88,0.8143571992180019,8.22,2.28,0.0,0.1300000000000007,2958.6,6.869255321339712,-3.0112193396340845,7.725788606890174,2.557240379420016,0.647327640773829,3.382744307075634,336.3291891791092,0.426087822601172,-74.83999999999997,7.500274033736386,3.0112193396340827,7.31742509565551,-0.17,-0.1713513513513513,2.238108108108108,2.3,11.609459459459456,11.97,11.91,0.2657060552865217,-0.8901295334333925,-0.4496650779569512,0.9972608829310312,-10.654850515197708,-5.382490983144706,0.6,0.6000000000000002,0.0,0.0,1.96,48.080000000000005,0.17,-0.5332264981296817,0.5649615848915871
